"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"qsEbriXbvQVaORyJSkCEzQ","Starbucks","Spring Valley","6080 W Badura Ave","Enterprise","NV","89118","36.0627245611","-115.224341069","3.0","66","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""Caters"":false,""WiFi"":""free"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""WheelchairAccessible"":true}","[""Coffee & Tea"",""Food""]","{""Monday"":""5:00-21:00"",""Tuesday"":""5:00-21:00"",""Friday"":""5:00-21:00"",""Wednesday"":""5:00-21:00"",""Thursday"":""5:00-21:00"",""Sunday"":""5:30-20:00"",""Saturday"":""5:30-20:00""}"
"SOPXi9TFSXn5eV3wJxM_Bg","Sole Serenity","","7024 E Osborn Rd, Ste C-5","Scottsdale","AZ","85251","33.4878381278","-111.92934917","5.0","23","1","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BusinessAcceptsBitcoin"":false,""BikeParking"":true,""ByAppointmentOnly"":true,""WheelchairAccessible"":true}","[""Beauty & Spas"",""Nail Salons""]","{""Tuesday"":""8:00-17:00"",""Friday"":""8:00-17:00"",""Wednesday"":""8:00-17:00"",""Thursday"":""8:00-17:00"",""Saturday"":""10:00-17:00""}"
"8s-kkY82WuATczo1YPiRqA","Fry's Food Stores of Arizona","","1915 S Power Rd","Mesa","AZ","85206","33.380359","-111.68527","3.5","8","1","{""Alcohol"":""full_bar"",""Caters"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Grocery"",""Food""]","{""Monday"":""6:00-0:00"",""Tuesday"":""6:00-0:00"",""Friday"":""6:00-0:00"",""Wednesday"":""6:00-0:00"",""Thursday"":""6:00-0:00"",""Sunday"":""6:00-0:00"",""Saturday"":""6:00-0:00""}"
"7fq6fN58ogXAzXzxywFX1Q","El Asadero","","720 E Main St","Mesa","AZ","85203","33.415418","-111.815311","4.0","25","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":true},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""8:00-23:00"",""Tuesday"":""8:00-23:00"",""Friday"":""8:00-0:00"",""Wednesday"":""8:00-23:00"",""Thursday"":""8:00-23:00"",""Sunday"":""8:00-23:00"",""Saturday"":""8:00-0:00""}"
"gKXsFVhWyK7MLQhSKG5_mA","Uncle Sam's","","18913 N 83rd Ave","Peoria","AZ","85382","33.655723","-112.2370377","2.5","155","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""DogsAllowed"":false,""Alcohol"":""beer_and_wine"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Pizza"",""Sandwiches"",""Restaurants""]","{""Monday"":""10:00-22:00"",""Tuesday"":""10:00-22:00"",""Friday"":""10:00-23:00"",""Wednesday"":""10:00-22:00"",""Thursday"":""10:00-22:00"",""Sunday"":""10:00-22:00"",""Saturday"":""10:00-23:00""}"
"gSR9bmBa0HacSuMX5BIAxg","Marie Callender's Restaurant & Bakery","Westside","8175 W Sahara Ave","Las Vegas","NV","89117","36.1435013","-115.2695428","3.0","77","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":true,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":true,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Bakeries"",""American (New)"",""Food"",""Restaurants""]","{""Monday"":""7:00-22:00"",""Tuesday"":""7:00-22:00"",""Friday"":""7:00-22:00"",""Wednesday"":""7:00-22:00"",""Thursday"":""7:00-22:00"",""Sunday"":""7:00-22:00"",""Saturday"":""7:00-22:00""}"
"gqGrMnDYEToXOYajBuEvKQ","Pizza Hut","","6650 W Bethany Home Rd","Glendale","AZ","85301","33.5241484","-112.2019585","2.0","19","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""loud"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":true,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":false}","[""Italian"",""Restaurants"",""Chicken Wings"",""Pizza""]","{""Monday"":""10:30-23:00"",""Tuesday"":""10:30-23:00"",""Friday"":""10:30-0:00"",""Wednesday"":""10:30-23:00"",""Sunday"":""10:30-23:00"",""Saturday"":""10:30-0:00""}"
"JXYeMN_VyIZyrveANnIVpA","Subway","The Strip","2246 Paradise Rd","Las Vegas","NV","89104","36.14409793","-115.15543874","2.5","18","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Sandwiches"",""Restaurants"",""Fast Food""]","{}"
"3SQU0IgQ6mbV0buzH9XAZA","Tommy's Subs","","7671 Mentor Ave","Mentor","OH","44060","41.6591709677","-81.3673250377","4.5","7","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""RestaurantsGoodForGroups"":false,""NoiseLevel"":""quiet"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Sandwiches"",""Restaurants""]","{""Monday"":""10:00-20:00"",""Tuesday"":""10:00-20:00"",""Friday"":""10:00-20:00"",""Wednesday"":""10:00-20:00"",""Thursday"":""10:00-20:00"",""Saturday"":""11:00-18:00""}"
"xSZQa9ez44TJ0tiVHSY1Mw","Tacos Mexico","","3108 W McDowell Rd","Phoenix","AZ","85009","33.4662846698","-112.126218751","3.5","9","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""HasTV"":true,""RestaurantsGoodForGroups"":true,""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true}","[""Mexican"",""Restaurants""]","{""Monday"":""7:00-22:00"",""Tuesday"":""7:00-22:00"",""Friday"":""7:00-22:00"",""Wednesday"":""7:00-22:00"",""Thursday"":""7:00-22:00"",""Sunday"":""7:00-22:00"",""Saturday"":""7:00-3:00""}"
"_3o05Wdjfc8jOvGZ_q177Q","Mi Amigo's Mexican Grill","","6465 E Southern Ave","Mesa","AZ","85206","33.3935671","-111.6895637","2.5","52","0","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""11:00-21:00"",""Tuesday"":""11:00-21:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-21:00"",""Thursday"":""11:00-21:00"",""Sunday"":""11:00-21:00"",""Saturday"":""11:00-22:00""}"
"UkqdcwYv6_c-yW1JPCKlUA","Rinaldi's Italian Deli","","16211 N Scottsdale Rd","Scottsdale","AZ","85254","33.6342998","-111.9241346","3.5","139","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Restaurants"",""Italian"",""Delis""]","{""Monday"":""7:00-18:00"",""Tuesday"":""7:00-18:00"",""Friday"":""7:00-18:00"",""Wednesday"":""7:00-18:00"",""Thursday"":""7:00-18:00"",""Sunday"":""8:00-17:00"",""Saturday"":""7:00-18:00""}"
"kByQQ4yd7ZbA0MAQKmRVvg","TGI Fridays","","8041 Concord Mills Blvd","Concord","NC","28027","35.370587","-80.718237","2.5","44","1","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":true,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""Caters"":false,""WiFi"":""free"",""RestaurantsReservations"":false,""RestaurantsTableService"":true,""RestaurantsTakeOut"":true,""GoodForKids"":true,""HappyHour"":true,""GoodForDancing"":false,""BikeParking"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false}","[""American (Traditional)"",""Nightlife"",""Restaurants"",""Bars""]","{""Monday"":""11:00-23:00"",""Tuesday"":""11:00-23:00"",""Friday"":""11:00-0:00"",""Wednesday"":""11:00-23:00"",""Thursday"":""11:00-23:00"",""Sunday"":""11:00-23:00"",""Saturday"":""11:00-0:00""}"
"X6iU1PGjoztDwFdhV4RumA","Wendy's","","6929 E Hampton Ave","Mesa","AZ","85209","33.3900539","-111.6822375","2.0","13","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Fast Food"",""Burgers""]","{}"
"Ohy6TtDSeJkVAtIHXP7pMw","Subway","Eastside","3900 Paradise Rd, Ste P","Las Vegas","NV","89169","36.1181159041","-115.154355116","3.5","7","1","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""HasTV"":false,""RestaurantsGoodForGroups"":false,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true}","[""Sandwiches"",""American (Traditional)"",""Fast Food"",""Restaurants""]","{""Monday"":""0:00-0:00"",""Tuesday"":""0:00-0:00"",""Friday"":""0:00-0:00"",""Wednesday"":""0:00-0:00"",""Thursday"":""0:00-0:00"",""Sunday"":""0:00-0:00"",""Saturday"":""0:00-0:00""}"
"wIMhHjK6LuGsvpXWR4ntPg","Tosinos Mexican Grill","","2235 S Power Rd, Ste 120","Mesa","AZ","85206","33.3745401014","-111.687216908","4.0","115","1","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""RestaurantsTableService"":false}","[""Mexican"",""Restaurants""]","{""Monday"":""8:00-21:00"",""Tuesday"":""8:00-21:00"",""Friday"":""7:00-21:00"",""Wednesday"":""8:00-21:00"",""Thursday"":""8:00-21:00"",""Sunday"":""8:00-20:00"",""Saturday"":""7:00-21:00""}"
"h8fkA6hpT3SyJqgvBZfl3w","Chances","","7570 E 6th Ave","Scottsdale","AZ","85251","33.4988606","-111.9180653","3.5","19","0","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":true,""background_music"":true,""no_music"":false,""karaoke"":false,""live"":true,""video"":false,""jukebox"":true},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""Caters"":true,""RestaurantsReservations"":true,""RestaurantsTableService"":true,""RestaurantsTakeOut"":false,""GoodForKids"":false,""HappyHour"":true,""GoodForDancing"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":1,""AgesAllowed"":""21plus"",""RestaurantsDelivery"":false,""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":false,""sunday"":true,""saturday"":true},""GoodForMeal"":{""dessert"":false,""latenight"":true,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false,""Smoking"":""outdoor"",""WheelchairAccessible"":false}","[""Restaurants"",""Dance Clubs"",""American (Traditional)"",""Nightlife"",""Bars""]","{""Monday"":""11:00-0:00"",""Tuesday"":""11:00-0:00"",""Friday"":""11:00-2:00"",""Wednesday"":""11:00-0:00"",""Thursday"":""11:00-0:00"",""Sunday"":""11:00-0:00"",""Saturday"":""11:00-2:00""}"
